patent_id,cpc_sequence,cpc_section,cpc_class,cpc_subclass,cpc_group,cpc_type
11080590,6,G,G01,G01S,G01S17/86,inventional
11080590,7,G,G01,G01S,G01S17/88,inventional
11080590,8,G,G01,G01S,G01S17/89,inventional
11080590,9,G,G06,G06F,G06F18/22,inventional
11080590,10,G,G06,G06N,G06N3/045,inventional
11080590,11,G,G06,G06N,G06N3/048,inventional
11080590,12,G,G06,G06N,G06N3/084,inventional
11080590,13,G,G06,G06N,G06N3/088,inventional
11080590,14,G,G06,G06T,G06T1/20,inventional
11080590,15,G,G06,G06T,G06T7/593,inventional
11080590,16,G,G01,G01S,G01S15/931,additional
11080590,17,G,G01,G01S,G01S2013/9315,additional
11080590,18,G,G01,G01S,G01S2013/93271,additional
11080590,19,G,G01,G01S,G01S2013/93272,additional
11080590,20,G,G01,G01S,G01S2013/93274,additional
11080590,21,G,G01,G01S,G01S2015/937,additional
11080590,22,G,G06,G06T,G06T2207/10012,additional
11080590,23,G,G06,G06T,G06T2207/10052,additional
11080590,24,G,G06,G06T,G06T2207/20084,additional
10896021,0,G,G06,G06F,G06F3/165,inventional
10896021,1,G,G06,G06F,G06F3/162,inventional
10896021,2,G,G06,G06N,G06N3/045,inventional
10896021,3,G,G06,G06N,G06N7/01,inventional
10896021,4,G,G06,G06N,G06N3/048,additional
10896021,5,G,G06,G06N,G06N3/084,additional
11171798,0,H,H04,H04L,H04L12/1886,inventional
11171798,1,G,G06,G06F,G06F9/5083,inventional
11171798,2,G,G06,G06F,G06F9/54,inventional
11171798,3,H,H04,H04L,H04L12/18,inventional
11171798,4,H,H04,H04L,H04L45/74,inventional
11171798,5,H,H04,H04L,H04L47/20,inventional
11171798,6,H,H04,H04L,H04L47/39,inventional
11171798,7,H,H04,H04L,H04L47/806,inventional
11171798,8,H,H04,H04L,H04L61/2514,inventional
11171798,9,H,H04,H04L,H04L61/2521,inventional
11171798,10,H,H04,H04L,H04L61/5007,inventional
11171798,11,H,H04,H04L,H04L67/55,inventional
11171798,12,H,H04,H04L,H04L67/568,inventional
11171798,13,H,H04,H04L,H04L69/26,inventional
11171798,14,G,G06,G06N,G06N3/084,additional
11171798,15,H,H04,H04L,H04L61/5061,additional
11171798,16,H,H04,H04L,H04L69/22,additional
11171798,17,H,H04,H04L,H04L2101/668,additional
11171798,18,H,H04,H04L,H04L2101/69,additional
11307863,0,G,G06,G06F,G06F9/3881,inventional
11307863,1,G,G06,G06F,G06F9/30043,inventional
11307863,2,G,G06,G06F,G06F9/3822,inventional
11307863,3,G,G06,G06F,G06F9/5066,inventional
11307863,4,G,G06,G06F,G06F13/1663,inventional
11307863,5,G,G06,G06N,G06N3/02,inventional
11307863,6,G,G06,G06N,G06N3/063,inventional
11307863,7,G,G06,G06N,G06N3/08,inventional
11307863,8,G,G06,G06N,G06N20/00,inventional
11307863,9,G,G06,G06T,G06T1/20,inventional
11307863,10,G,G06,G06F,G06F2009/3883,additional
11307863,11,G,G06,G06F,G06F2209/509,additional
11307863,12,G,G06,G06N,G06N3/048,additional
11307903,0,G,G06,G06F,G06F9/5061,inventional
11307903,1,G,G06,G06F,G06F9/4881,inventional
11307903,2,G,G06,G06F,G06F9/505,inventional
11307903,3,G,G06,G06F,G06F9/5072,inventional
11307903,4,G,G06,G06F,G06F9/45558,additional
11307903,5,G,G06,G06F,G06F2209/5018,additional
10983699,0,G,G06,G06F,G06F3/061,inventional
10983699,1,G,G06,G06F,G06F3/0659,inventional
10983699,2,G,G06,G06F,G06F3/067,inventional
10983699,3,G,G06,G06F,G06F13/1642,inventional
10983699,4,G,G06,G06F,G06F13/1652,inventional
10983699,5,G,G06,G06F,G06F13/1678,inventional
10983699,6,G,G06,G06F,G06F13/4018,inventional
10943387,0,G,G06,G06T,G06T15/06,inventional
10943387,1,G,G06,G06F,G06F9/3877,inventional
10943387,2,G,G06,G06T,G06T5/20,inventional
10943387,3,G,G06,G06T,G06T5/70,inventional
10943387,4,G,G06,G06T,G06T15/005,inventional
10943387,5,G,G06,G06T,G06T15/60,inventional
10943387,6,G,G06,G06T,G06T2215/12,additional
10983919,0,G,G06,G06F,G06F12/1009,inventional
10983919,1,G,G06,G06T,G06T1/60,inventional
10983919,2,G,G06,G06F,G06F2212/657,additional
10984049,0,G,G06,G06F,G06F16/9027,inventional
10984049,1,G,G06,G06F,G06F7/78,inventional
10984049,2,G,G06,G06T,G06T15/06,inventional
11308338,0,G,G06,G06N,G06N3/08,inventional
11308338,1,G,G01,G01S,G01S7/4052,inventional
11308338,2,G,G01,G01S,G01S7/4802,inventional
11308338,3,G,G01,G01S,G01S7/539,inventional
11308338,4,G,G01,G01S,G01S13/006,inventional
11308338,5,G,G01,G01S,G01S13/931,inventional
11308338,6,G,G01,G01S,G01S15/006,inventional
11308338,7,G,G01,G01S,G01S15/931,inventional
11308338,8,G,G01,G01S,G01S17/006,inventional
11308338,9,G,G01,G01S,G01S17/931,inventional
11308338,10,G,G06,G06F,G06F18/251,inventional
11308338,11,G,G06,G06N,G06N3/04,inventional
11308338,12,G,G06,G06N,G06N3/045,inventional
11308338,13,G,G06,G06V,G06V10/25,inventional
11308338,14,G,G06,G06V,G06V10/454,inventional
11308338,15,G,G06,G06V,G06V10/70,inventional
11308338,16,G,G06,G06V,G06V10/82,inventional
11308338,17,G,G06,G06V,G06V20/58,inventional
11308338,18,G,G06,G06V,G06V2201/07,additional
10984286,0,G,G06,G06V,G06V10/82,inventional
10984286,1,G,G06,G06F,G06F18/214,inventional
10984286,2,G,G06,G06F,G06F18/24,inventional
10984286,3,G,G06,G06F,G06F18/24133,inventional
10984286,4,G,G06,G06N,G06N3/045,inventional
10984286,5,G,G06,G06N,G06N3/08,inventional
10984286,6,G,G06,G06T,G06T3/10,inventional
10984286,7,G,G06,G06T,G06T7/10,inventional
10984286,8,G,G06,G06T,G06T11/00,inventional
10984286,9,G,G06,G06T,G06T15/00,inventional
10984286,10,G,G06,G06V,G06V10/764,inventional
10984286,11,G,G06,G06V,G06V10/774,inventional
10984286,12,G,G06,G06V,G06V10/955,inventional
10984286,13,G,G06,G06V,G06V20/10,inventional
10984286,14,G,G06,G06N,G06N7/01,additional
11308658,0,G,G06,G06T,G06T11/001,inventional
11308658,1,G,G06,G06T,G06T5/73,inventional
11308658,2,G,G06,G06T,G06T7/20,inventional
11308658,3,G,G06,G06T,G06T7/90,inventional
11308658,4,G,G06,G06T,G06T13/20,inventional
11308658,5,G,G06,G06T,G06T13/80,inventional
11308658,6,G,G06,G06T,G06T15/06,inventional
11308658,7,G,G06,G06T,G06T15/80,inventional
11308658,8,G,G06,G06T,G06T2207/20201,additional
10984545,0,G,G06,G06T,G06T7/55,inventional
10984545,1,G,G06,G06N,G06N3/045,inventional
10984545,2,G,G06,G06N,G06N3/08,inventional
10984545,3,G,G06,G06N,G06N20/10,inventional
10984545,4,G,G06,G06N,G06N20/20,inventional
10984545,5,G,G06,G06T,G06T3/18,inventional
10984545,6,H,H04,H04N,H04N23/6812,inventional
10984545,7,G,G06,G06T,G06T2207/10028,additional
10984545,8,G,G06,G06T,G06T2207/20084,additional
10984545,9,G,G06,G06T,G06T2207/20224,additional
10984545,10,H,H04,H04N,H04N2013/0081,additional
11308684,0,G,G06,G06T,G06T15/06,inventional
11308684,1,G,G06,G06T,G06T15/20,inventional
11308684,2,G,G06,G06T,G06T15/506,inventional
11308684,3,A,A63,A63F,A63F2300/538,additional
11308684,4,A,A63,A63F,A63F2300/66,additional
10984587,0,G,G06,G06T,G06T17/00,inventional
10984587,1,G,G06,G06T,G06T17/20,inventional
10984587,2,A,A63,A63F,A63F13/52,inventional
10984587,3,A,A63,A63F,A63F13/525,inventional
10984587,4,A,A63,A63F,A63F13/85,inventional
10984587,5,G,G06,G06T,G06T7/596,inventional
10984587,6,G,G06,G06T,G06T15/20,inventional
10984587,7,G,G06,G06T,G06T15/50,inventional
10984587,8,G,G06,G06T,G06T2200/24,additional
10984587,9,G,G06,G06T,G06T2210/56,additional
10943882,0,H,H01,H01L,H01L22/20,inventional
10943882,1,H,H01,H01L,H01L24/14,inventional
10943882,2,H,H01,H01L,H01L22/14,inventional
10943882,3,H,H01,H01L,H01L24/06,inventional
10943882,4,H,H01,H01L,H01L24/11,inventional
10943882,5,H,H01,H01L,H01L24/13,inventional
10943882,6,H,H01,H01L,H01L24/17,inventional
10943882,7,H,H01,H01L,H01L24/81,inventional
10943882,8,H,H01,H01L,H01L22/12,additional
10943882,9,H,H01,H01L,H01L24/05,additional
10943882,10,H,H01,H01L,H01L24/16,additional
10943882,11,H,H01,H01L,H01L2224/02381,additional
10943882,12,H,H01,H01L,H01L2224/0401,additional
10943882,13,H,H01,H01L,H01L2224/051,additional
10943882,14,H,H01,H01L,H01L2224/056,additional
10943882,15,H,H01,H01L,H01L2224/13027,additional
10943882,16,H,H01,H01L,H01L2224/13082,additional
10943882,17,H,H01,H01L,H01L2224/13083,additional
10943882,18,H,H01,H01L,H01L2224/131,additional
10943882,19,H,H01,H01L,H01L2224/13101,additional
10943882,20,H,H01,H01L,H01L2224/13147,additional
10943882,21,H,H01,H01L,H01L2224/13155,additional
10943882,22,H,H01,H01L,H01L2224/13582,additional
10943882,23,H,H01,H01L,H01L2224/13655,additional
10943882,24,H,H01,H01L,H01L2224/14179,additional
10943882,25,H,H01,H01L,H01L2224/16225,additional
10943882,26,H,H01,H01L,H01L2224/81143,additional
10943882,27,H,H01,H01L,H01L2224/8121,additional
10943882,28,H,H01,H01L,H01L2224/81399,additional
10943882,29,H,H01,H01L,H01L2224/81815,additional
10943882,30,H,H01,H01L,H01L2224/81908,additional
10943882,31,H,H01,H01L,H01L2924/014,additional
10943882,32,H,H01,H01L,H01L2924/10253,additional
10943882,33,H,H01,H01L,H01L2924/14,additional
10984637,0,G,G08,G08B,G08B6/00,inventional
10984637,1,G,G06,G06F,G06F3/016,inventional
10984637,2,G,G06,G06F,G06F3/0416,inventional
10984637,3,G,G06,G06F,G06F18/2155,inventional
10984637,4,G,G06,G06N,G06N3/08,inventional
10984637,5,G,G06,G06V,G06V20/41,inventional
10984637,6,G,G06,G06N,G06N3/04,additional
10984637,7,G,G06,G06N,G06N3/084,additional
10984637,8,G,G06,G06N,G06N3/088,additional
10984637,9,G,G06,G06V,G06V20/44,additional
11216916,0,G,G06,G06T,G06T5/70,inventional
11216916,1,G,G06,G06T,G06T5/20,inventional
11216916,2,G,G06,G06T,G06T5/50,inventional
11216916,3,G,G06,G06T,G06T7/20,inventional
11216916,4,G,G06,G06T,G06T2207/10024,additional
11216916,5,G,G06,G06T,G06T2207/20221,additional
11082347,0,H,H04,H04L,H04L43/0888,inventional
11082347,1,H,H04,H04L,H04L43/0817,inventional
11082347,2,H,H04,H04L,H04L43/16,inventional
11082347,3,H,H04,H04L,H04L47/12,inventional
11082347,4,H,H04,H04L,H04L47/127,inventional
11082347,5,H,H04,H04L,H04L47/18,inventional
11082347,6,H,H04,H04L,H04L47/263,inventional
11082347,7,H,H04,H04L,H04L47/39,inventional
11082347,8,H,H04,H04L,H04L49/10,inventional
11082347,9,Y,Y02,Y02D,Y02D30/50,additional
11403121,0,G,G06,G06F,G06F9/452,inventional
11403121,1,G,G06,G06F,G06F3/0482,inventional
11403121,2,G,G06,G06F,G06F3/0484,inventional
11403121,3,H,H04,H04L,H04L65/612,inventional
11403121,4,H,H04,H04L,H04L65/70,inventional
11403121,5,H,H04,H04L,H04L65/764,inventional
11403121,6,G,G06,G06F,G06F2203/04804,additional
11082490,0,H,H04,H04L,H04L67/1097,inventional
11082490,1,A,A63,A63F,A63F13/355,inventional
11082490,2,G,G06,G06F,G06F9/45558,inventional
11082490,3,H,H04,H04L,H04L67/10,inventional
11082490,4,H,H04,H04L,H04L67/125,inventional
11082490,5,H,H04,H04L,H04L67/565,inventional
11082490,6,G,G06,G06F,G06F2009/45595,additional
11082720,0,H,H04,H04N,H04N19/85,inventional
11082720,1,H,H04,H04N,H04N19/436,inventional
11082720,2,H,H04,H04N,H04N19/46,inventional
11082720,3,H,H04,H04N,H04N19/91,inventional
10986325,0,H,H04,H04N,H04N13/106,inventional
10986325,1,H,H04,H04N,H04N13/122,inventional
10986325,2,G,G06,G06N,G06N3/045,inventional
10986325,3,G,G06,G06N,G06N3/08,inventional
10986325,4,G,G06,G06N,G06N3/084,inventional
10986325,5,H,H04,H04N,H04N13/128,inventional
10986325,6,H,H04,H04N,H04N2013/0081,additional
10986325,7,H,H04,H04N,H04N2013/0092,additional
11310513,0,H,H04,H04N,H04N19/162,inventional
11310513,1,H,H04,H04N,H04N19/56,inventional
11310513,2,H,H04,H04N,H04N19/61,inventional
11263051,0,G,G06,G06F,G06F9/5016,inventional
11263051,1,G,G06,G06F,G06F12/0284,inventional
11263051,2,G,G06,G06F,G06F9/30145,inventional
11263051,3,G,G06,G06F,G06F9/3802,inventional
11263051,4,G,G06,G06F,G06F12/0292,inventional
11263051,5,G,G06,G06F,G06F12/04,inventional
11263051,6,G,G06,G06F,G06F12/0875,inventional
11263051,7,H,H03,H03M,H03M7/3088,inventional
11263051,8,H,H03,H03M,H03M7/42,inventional
11263051,9,H,H03,H03M,H03M7/6017,inventional
11263051,10,G,G06,G06F,G06F12/0207,additional
11263051,11,G,G06,G06F,G06F2212/1024,additional
11263051,12,G,G06,G06F,G06F2212/401,additional
11263051,13,G,G06,G06F,G06F2212/466,additional
10946281,0,A,A63,A63F,A63F13/56,inventional
10946281,1,A,A63,A63F,A63F13/355,inventional
10946281,2,A,A63,A63F,A63F13/67,inventional
10946281,3,A,A63,A63F,A63F13/798,inventional
10946281,4,G,G06,G06N,G06N3/006,inventional
10946281,5,G,G06,G06N,G06N3/045,inventional
10946281,6,G,G06,G06N,G06N3/08,inventional
10946281,7,G,G06,G06N,G06N3/088,inventional
10946281,8,G,G06,G06N,G06N7/00,inventional
10946281,9,A,A63,A63F,A63F13/49,additional
10946281,10,A,A63,A63F,A63F13/497,additional
10946281,11,A,A63,A63F,A63F13/60,additional
10946281,12,A,A63,A63F,A63F13/79,additional
10946281,13,A,A63,A63F,A63F2300/208,additional
10946281,14,A,A63,A63F,A63F2300/535,additional
10946281,15,A,A63,A63F,A63F2300/55,additional
10946281,16,A,A63,A63F,A63F2300/5546,additional
10946281,17,A,A63,A63F,A63F2300/558,additional
10946281,18,A,A63,A63F,A63F2300/6027,additional
10946281,19,G,G06,G06N,G06N20/00,additional
11263525,0,G,G06,G06N,G06N3/08,inventional
11263525,1,G,G06,G06N,G06N3/044,inventional
11263525,2,G,G06,G06N,G06N3/045,inventional
11263525,3,G,G06,G06N,G06N3/082,inventional
11263525,4,G,G06,G06N,G06N3/084,inventional
11263525,5,G,G06,G06N,G06N3/047,additional
11263525,6,G,G06,G06N,G06N3/048,additional
11405053,0,H,H03,H03M,H03M7/3088,inventional
11405053,1,G,G06,G06F,G06F9/466,inventional
11405053,2,G,G06,G06T,G06T1/20,inventional
11405053,3,H,H03,H03M,H03M7/3084,inventional
11405053,4,H,H03,H03M,H03M7/40,inventional
11405053,5,H,H03,H03M,H03M7/4031,inventional
11405053,6,H,H03,H03M,H03M7/6005,inventional
11405053,7,H,H03,H03M,H03M7/6023,inventional
11219824,0,A,A63,A63F,A63F13/335,inventional
11219824,1,A,A63,A63F,A63F13/358,inventional
11219824,2,H,H04,H04L,H04L67/141,inventional
11219824,3,H,H04,H04L,H04L67/56,inventional
11219824,4,A,A63,A63F,A63F13/33,additional
11219824,5,A,A63,A63F,A63F2003/088,additional
11219824,6,A,A63,A63F,A63F2300/407,additional
11219824,7,H,H04,H04L,H04L67/02,additional
11219824,8,H,H04,H04L,H04L67/535,additional
11450057,0,G,G06,G06T,G06T15/06,inventional
11450057,1,G,G06,G06F,G06F9/5027,inventional
11450057,2,G,G06,G06T,G06T15/08,inventional
11450057,3,G,G06,G06T,G06T17/10,inventional
11450057,4,G,G06,G06T,G06T17/205,inventional
11450059,0,G,G06,G06T,G06T15/06,inventional
11450059,1,G,G06,G06T,G06T15/04,inventional
11450059,2,G,G06,G06T,G06T15/506,inventional
11450059,3,G,G06,G06T,G06T2210/21,additional
11450077,0,G,G06,G06T,G06T19/20,inventional
11450077,1,G,G06,G06T,G06T1/20,inventional
11450077,2,G,G06,G06T,G06T7/55,inventional
11450077,3,G,G06,G06T,G06T13/20,inventional
11450077,4,G,G06,G06T,G06T15/205,inventional
11450077,5,G,G06,G06T,G06T2200/12,additional
11450077,6,G,G06,G06T,G06T2210/36,additional
11450077,7,G,G06,G06T,G06T2215/16,additional
11450077,8,G,G06,G06T,G06T2219/2021,additional
11450077,9,Y,Y02,Y02T,Y02T10/40,additional
11037051,0,G,G06,G06N,G06N3/08,inventional
11037051,1,G,G06,G06F,G06F18/21,inventional
11037051,2,G,G06,G06F,G06F18/24,inventional
11037051,3,G,G06,G06N,G06N3/045,inventional
11037051,4,G,G06,G06T,G06T7/11,inventional
11037051,5,G,G06,G06T,G06T7/174,inventional
11037051,6,G,G06,G06T,G06T7/50,inventional
11037051,7,G,G06,G06T,G06T7/579,inventional
11037051,8,G,G06,G06T,G06T2207/10016,additional
11037051,9,G,G06,G06T,G06T2207/30244,additional
11037051,10,G,G06,G06T,G06T2207/30261,additional
11176682,0,G,G06,G06T,G06T7/207,inventional
11176682,1,G,G06,G06T,G06T3/60,inventional
11176682,2,G,G06,G06T,G06T7/269,inventional
11176682,3,G,G06,G06T,G06T2207/20016,additional
11176682,4,G,G06,G06T,G06T2207/20216,additional
11037338,0,G,G06,G06T,G06T11/005,inventional
11037338,1,G,G06,G06N,G06N20/00,inventional
11037338,2,G,G06,G06N,G06N20/20,inventional
11037338,3,G,G06,G06T,G06T7/0012,inventional
11037338,4,G,G06,G06T,G06T11/006,inventional
11037338,5,G,G16,G16H,G16H30/40,inventional
11037338,6,G,G06,G06N,G06N3/08,additional
11037338,7,G,G06,G06N,G06N5/01,additional
11037338,8,G,G06,G06T,G06T2207/20081,additional
11037338,9,G,G06,G06T,G06T2211/424,additional
11037338,10,G,G06,G06T,G06T2211/428,additional
11176967,0,G,G11,G11B,G11B27/031,inventional
11176967,1,A,A63,A63F,A63F13/23,inventional
11176967,2,A,A63,A63F,A63F13/44,inventional
11176967,3,A,A63,A63F,A63F13/497,inventional
11176967,4,A,A63,A63F,A63F13/69,inventional
11176967,5,A,A63,A63F,A63F13/86,inventional
11176967,6,G,G11,G11B,G11B27/005,inventional
11176967,7,G,G11,G11B,G11B27/28,inventional
11176967,8,G,G11,G11B,G11B27/34,inventional
11176967,9,H,H04,H04L,H04L65/60,inventional
11176967,10,H,H04,H04L,H04L67/131,inventional
11176967,11,H,H04,H04L,H04L67/535,inventional
11176967,12,A,A63,A63F,A63F2300/1025,additional
11176967,13,A,A63,A63F,A63F2300/535,additional
11176967,14,A,A63,A63F,A63F2300/634,additional
11176967,15,H,H04,H04N,H04N21/8549,additional
11265599,0,H,H04,H04N,H04N21/231,inventional
11265599,1,H,H04,H04N,H04N21/4402,inventional
11265599,2,A,A63,A63F,A63F13/355,inventional
11265599,3,A,A63,A63F,A63F13/86,inventional
11265599,4,H,H04,H04N,H04N19/107,inventional
11265599,5,H,H04,H04N,H04N19/124,inventional
11265599,6,H,H04,H04N,H04N19/159,inventional
11265599,7,H,H04,H04N,H04N19/172,inventional
11265599,8,H,H04,H04N,H04N19/177,inventional
11265599,9,H,H04,H04N,H04N19/184,inventional
11265599,10,H,H04,H04N,H04N19/40,inventional
11265599,11,H,H04,H04N,H04N19/46,inventional
11265599,12,H,H04,H04N,H04N19/50,inventional
11265599,13,H,H04,H04N,H04N21/2187,inventional
11265599,14,H,H04,H04N,H04N21/2343,inventional
11265599,15,H,H04,H04N,H04N21/234345,inventional
11265599,16,H,H04,H04N,H04N21/433,inventional
11265599,17,H,H04,H04N,H04N21/434,inventional
11265599,18,H,H04,H04N,H04N21/4781,inventional
11265599,19,H,H04,H04N,H04N21/8456,inventional
11265599,20,H,H04,H04N,H04N21/854,inventional
10948985,0,G,G06,G06F,G06F3/013,inventional
10948985,1,G,G06,G06F,G06F3/012,inventional
10948985,2,G,G06,G06T,G06T1/20,inventional
10948985,3,H,H04,H04N,H04N13/332,inventional
10948985,4,H,H04,H04N,H04N13/383,inventional
11361507,0,G,G06,G06T,G06T17/20,inventional
11361507,1,G,G06,G06T,G06T19/20,inventional
11361507,2,G,G06,G06T,G06T2219/2021,additional
11451718,0,H,H04,H04N,H04N23/745,inventional
11451718,1,H,H04,H04N,H04N25/531,inventional
11127167,0,G,G06,G06T,G06T9/002,inventional
11127167,1,G,G06,G06F,G06F7/544,inventional
11038800,0,G,G06,G06F,G06F13/4009,inventional
11038800,1,G,G06,G06F,G06F13/1642,inventional
11038800,2,G,G06,G06F,G06F13/4022,inventional
11038800,3,H,H04,H04L,H04L7/0008,inventional
11038800,4,H,H04,H04L,H04L45/74591,inventional
11038800,5,H,H04,H04L,H04L49/25,inventional
11038800,6,G,G06,G06F,G06F13/1689,additional
11038800,7,G,G06,G06F,G06F13/30,additional
11038800,8,G,G06,G06F,G06F13/4234,additional
11087162,0,G,G06,G06V,G06V20/62,inventional
11087162,1,G,G06,G06V,G06V20/635,inventional
11087162,2,G,G06,G06V,G06V30/10,additional
11222232,0,G,G06,G06V,G06V10/764,inventional
11222232,1,G,G06,G06F,G06F18/2321,inventional
11222232,2,G,G06,G06F,G06F18/285,inventional
11222232,3,G,G06,G06N,G06N3/045,inventional
11222232,4,G,G06,G06V,G06V20/47,inventional
11222232,5,G,G06,G06V,G06V40/113,inventional
11222232,6,G,G06,G06V,G06V40/28,inventional
11222232,7,G,G06,G06N,G06N3/044,additional
11222232,8,G,G06,G06N,G06N3/048,additional
11222232,9,G,G06,G06N,G06N3/08,additional
11127719,0,H,H01,H01L,H01L25/0657,inventional
11127719,1,H,H01,H01L,H01L23/481,inventional
11127719,2,H,H01,H01L,H01L23/5227,inventional
11127719,3,H,H01,H01L,H01L23/5384,inventional
11127719,4,H,H01,H01L,H01L23/5389,inventional
11127719,5,H,H01,H01L,H01L23/645,inventional
11127719,6,H,H01,H01L,H01L24/45,inventional
11127719,7,H,H01,H01L,H01L23/49816,additional
11127719,8,H,H01,H01L,H01L23/5385,additional
11127719,9,H,H01,H01L,H01L24/08,additional
11127719,10,H,H01,H01L,H01L2224/0807,additional
11127719,11,H,H01,H01L,H01L2224/08145,additional
11127719,12,H,H01,H01L,H01L2224/80895,additional
11127719,13,H,H01,H01L,H01L2224/80896,additional
11127719,14,H,H01,H01L,H01L2225/06517,additional
11127719,15,H,H01,H01L,H01L2225/06541,additional
11127719,16,H,H01,H01L,H01L2225/06572,additional
11039092,0,H,H04,H04N,H04N25/443,inventional
11039092,1,H,H04,H04N,H04N7/08,inventional
11039092,2,H,H04,H04N,H04N25/76,inventional
11039092,3,H,H04,H04N,H04N7/12,additional
10990732,0,G,G06,G06F,G06F30/3312,inventional
10990732,1,G,G06,G06F,G06F30/337,inventional
10990732,2,G,G06,G06F,G06F2119/06,additional
10990732,3,G,G06,G06F,G06F2119/08,additional
10990732,4,G,G06,G06F,G06F2119/10,additional
10990732,5,G,G06,G06F,G06F2119/12,additional
11314985,0,G,G06,G06N,G06N20/00,inventional
11314985,1,G,G06,G06F,G06F18/214,inventional
11314985,2,G,G06,G06F,G06F18/254,inventional
11314985,3,G,G06,G06F,G06F18/28,inventional
11314985,4,G,G06,G06N,G06N5/046,inventional
11314985,5,G,G06,G06T,G06T15/005,inventional
11314985,6,G,G06,G06V,G06V10/772,inventional
11314985,7,G,G06,G06V,G06V10/774,inventional
11314985,8,G,G06,G06V,G06V20/58,inventional
11314985,9,G,G06,G06V,G06V20/584,inventional
11314985,10,G,G06,G06V,G06V40/103,inventional
11314985,11,G,G06,G06V,G06V40/16,inventional
11314985,12,G,G06,G06V,G06V40/20,inventional
11315018,0,G,G06,G06N,G06N3/082,inventional
11315018,1,G,G06,G06N,G06N3/045,inventional
11315018,2,G,G06,G06N,G06N3/084,inventional
10991079,0,G,G06,G06T,G06T5/70,inventional
10991079,1,G,G06,G06T,G06T1/20,inventional
10991079,2,G,G06,G06T,G06T5/20,inventional
10991079,3,G,G06,G06T,G06T5/40,inventional
10991079,4,G,G06,G06T,G06T15/06,inventional
10991079,5,G,G06,G06T,G06T15/50,inventional
10991079,6,G,G06,G06T,G06T2207/20182,additional
11315310,0,G,G06,G06T,G06T15/506,inventional
11315310,1,G,G06,G06T,G06T15/005,inventional
11315310,2,G,G06,G06T,G06T15/06,inventional
